scenario,model,seed,id,parent_id,birth_step,death_step,generation,theta,expressed_bit,birth_event_negativity,birth_event_chsh,birth_event_resource_score,mutation_from_parent,birth_count
resource_selection,no_inheritance,11,354,319,27,37,10,1.6303013155980175,1,0.4174061132203889,2.5917909973251647,0.8348122264407778,False,4
resource_selection,no_inheritance,11,355,322,27,28,4,1.288680638144761,0,0.40786581427133023,2.519661937566131,0.8157316285426605,False,0
resource_selection,no_inheritance,11,356,273,27,30,3,1.5393332421826567,0,0.4200411114877636,2.5950727213218183,0.8400822229755271,False,0
resource_selection,no_inheritance,11,357,262,27,29,4,1.196203699049303,0,0.39627272491187576,2.4903135644692886,0.7925454498237515,False,0
resource_selection,no_inheritance,11,358,333,27,29,7,0.4167878635664782,0,0.1689938679594479,2.0162804919455777,0.3379877359188958,False,0
resource_selection,no_inheritance,11,359,266,27,29,6,1.5591691797044172,1,0.4197869313043907,2.5961699146376853,0.8395738626087814,False,0
resource_selection,no_inheritance,11,360,272,27,29,5,0.21770266039658218,0,0.08456817199130909,1.9207629879374866,0.16913634398261818,False,0
resource_selection,no_inheritance,11,361,281,27,29,5,1.19873860248549,0,0.3966403155557156,2.491238055457331,0.7932806311114312,False,0
resource_selection,no_inheritance,11,362,193,27,32,8,1.9100571787990066,0,0.38618053669547336,2.4505868186487194,0.7723610733909467,False,0
resource_selection,no_inheritance,11,363,317,27,37,6,1.9270457842817668,0,0.38319733902483,2.4360659039672465,0.76639467804966,False,1
resource_selection,no_inheritance,11,364,330,28,44,6,1.6133753329760752,0,0.41818056193887065,2.594012656152139,0.8363611238777413,False,2
resource_selection,no_inheritance,11,365,314,28,34,3,1.7756263574646254,1,0.405467094625163,2.5425922346609204,0.810934189250326,False,1
resource_selection,no_inheritance,11,366,342,28,31,5,1.5283840222426701,0,0.4201047280680783,2.5940353248785972,0.8402094561361566,False,1
resource_selection,no_inheritance,11,367,137,28,33,3,2.470098138706555,0,0.2316831767039035,1.931777660627553,0.463366353407807,False,0
resource_selection,no_inheritance,11,368,337,28,42,8,1.4949130178966477,1,0.4199607773439099,2.588968521758429,0.8399215546878198,False,3
resource_selection,no_inheritance,11,369,353,28,32,5,1.6418231101396088,1,0.4168048674738643,2.5898575260006003,0.8336097349477286,False,2
resource_selection,no_inheritance,11,370,326,28,29,7,1.551730097576367,0,0.4199032320228695,2.595876698053717,0.839806464045739,False,0
resource_selection,no_inheritance,11,371,272,28,38,5,0.8830041926911092,0,0.3303623273427033,2.3283313532287964,0.6607246546854066,False,1
resource_selection,no_inheritance,11,372,284,28,36,9,0.8806439639986768,1,0.329719553815546,2.3268201169434786,0.659439107631092,False,3
resource_selection,no_inheritance,11,373,240,28,39,5,1.3523437865225616,1,0.4136458357573852,2.5390882794314873,0.8272916715147705,False,4
resource_selection,no_inheritance,11,374,343,28,29,6,1.8028062165683474,1,0.40219594230296096,2.5274827276740655,0.8043918846059219,False,0
resource_selection,no_inheritance,11,375,132,29,30,5,1.126846159457121,1,0.38514453364186935,2.4623263984208577,0.7702890672837387,False,0
resource_selection,no_inheritance,11,376,61,29,30,2,1.5545694129325338,1,0.41986181272578454,2.5960053706833146,0.8397236254515691,False,0
resource_selection,no_inheritance,11,377,281,29,54,5,0.7147944872942941,1,0.27965794591188986,2.2148263275440456,0.5593158918237797,False,1
resource_selection,no_inheritance,11,378,34,29,31,3,1.4918337225050973,1,0.41992191369219667,2.588359620899109,0.8398438273843933,False,0
resource_selection,no_inheritance,11,379,299,29,37,6,2.590888400539859,1,0.18627124968611394,1.8115156427889456,0.3725424993722279,False,1
resource_selection,no_inheritance,11,380,339,29,32,7,0.2789631806490692,0,0.11114459260669773,1.9450339255317841,0.22228918521339547,False,1
resource_selection,no_inheritance,11,381,354,29,33,11,1.7842967465577821,1,0.4044586707891287,2.53797102611372,0.8089173415782575,False,0
resource_selection,no_inheritance,11,382,313,29,32,7,0.20277289164927065,0,0.07803918526400444,1.915648919149103,0.15607837052800888,False,0
resource_selection,no_inheritance,11,383,137,29,52,3,1.0421478980540613,1,0.3688103745543711,2.421489719185519,0.7376207491087422,False,8
resource_selection,no_inheritance,11,384,344,29,36,4,0.6544430532077297,0,0.25920617018351183,2.172668553474832,0.5184123403670237,False,1
resource_selection,no_inheritance,11,385,369,29,34,6,1.3100419845526614,0,0.41000705335868415,2.5254838732033162,0.8200141067173683,False,1
resource_selection,no_inheritance,11,386,283,29,30,7,2.3125668122421885,1,0.2856193744034698,2.0886569387805864,0.5712387488069396,False,0
resource_selection,no_inheritance,11,387,278,29,30,4,1.755832239058286,1,0.4076455807646498,2.5524396066295996,0.8152911615292996,False,0
resource_selection,no_inheritance,11,388,351,29,33,8,0.1761862205810319,0,0.06638215982718708,1.9073631661454882,0.13276431965437416,False,1
resource_selection,no_inheritance,11,389,273,29,33,3,1.717481281976664,1,0.41137390598622003,2.5687155452332,0.8227478119724401,False,0
resource_selection,no_inheritance,11,390,284,29,30,9,0.5976654335172403,0,0.2389816685677687,2.1332584782653825,0.4779633371355374,False,0
resource_selection,no_inheritance,11,391,373,29,30,6,2.3894237037918153,1,0.26015076468641285,2.0128408780540115,0.5203015293728257,False,0
resource_selection,no_inheritance,11,392,366,30,31,6,1.3106257241062527,0,0.41006271355842694,2.5256436900422417,0.8201254271168539,False,0
resource_selection,no_inheritance,11,393,284,30,32,9,0.11700513620495209,0,0.04045576255028536,1.8928646328634355,0.08091152510057072,False,0
resource_selection,no_inheritance,11,394,272,30,31,5,1.709731338209153,1,0.4120479959347847,2.571552498064344,0.8240959918695694,False,0
resource_selection,no_inheritance,11,395,339,30,51,7,1.6770513906740177,0,0.4145954618291921,2.581833366467616,0.8291909236583842,False,5
resource_selection,no_inheritance,11,396,373,30,37,6,2.2390904318622034,1,0.3082882412460901,2.158627611755486,0.6165764824921802,False,0
resource_selection,no_inheritance,11,397,364,30,32,7,0.537393423874859,0,0.21654475620587338,2.0923583402308235,0.43308951241174676,False,0
resource_selection,no_inheritance,11,398,369,30,40,6,1.3162413660437318,0,0.41059040207390296,2.5271947706349787,0.8211808041478059,False,2
resource_selection,no_inheritance,11,399,383,30,31,4,0.8878358112619293,0,0.33167176235334944,2.3314152083690813,0.6633435247066989,False,0
resource_selection,no_inheritance,11,400,291,30,34,6,2.5278629530612844,1,0.21033958244650916,1.8737762232947248,0.4206791648930183,False,1
resource_selection,no_inheritance,11,401,336,30,33,12,2.6276033048705756,1,0.17193205035872838,1.7761433905910016,0.34386410071745677,False,0
resource_selection,no_inheritance,11,402,342,30,33,5,2.1063657069679755,0,0.34461864244993695,2.2765035189469023,0.6892372848998739,False,0
resource_selection,no_inheritance,11,403,308,30,33,7,0.36497535558163996,0,0.14762517401932201,1.9871181014599837,0.29525034803864403,False,0
resource_selection,no_inheritance,11,404,278,30,31,4,1.2844879590966407,0,0.4074217263588472,2.5185024960400777,0.8148434527176944,False,0
resource_selection,no_inheritance,11,405,132,30,31,5,0.7644123027248843,1,0.2956129076181021,2.2492270900556846,0.5912258152362042,False,0
resource_selection,no_inheritance,11,406,326,30,32,7,2.6556557590854464,1,0.1608442210111332,1.7497351340028882,0.3216884420222664,False,1
resource_selection,no_inheritance,11,407,380,30,32,8,1.6076520740857925,0,0.4184130984393316,2.5945972243697253,0.8368261968786632,False,0
resource_selection,no_inheritance,11,408,313,30,58,7,1.59878809039726,0,0.41874395242882956,2.5953363021976883,0.8374879048576591,False,8
resource_selection,no_inheritance,11,409,332,30,39,9,1.3993921272407563,0,0.41674783470464827,2.559346668746676,0.8334956694092965,False,3
resource_selection,no_inheritance,11,410,352,31,34,10,1.7717800996224022,1,0.40590388603116995,2.5445823358944417,0.8118077720623399,False,0
resource_selection,no_inheritance,11,411,372,31,33,10,2.8988632736813784,1,0.06341964597946961,1.5596089463616005,0.12683929195893923,False,0
resource_selection,no_inheritance,11,412,406,31,33,8,2.73892369675372,1,0.12744612208619588,1.6755844067059817,0.25489224417239176,False,0
resource_selection,no_inheritance,11,413,99,31,33,4,0.6826282222015034,0,0.26889613758439235,2.1923628220876616,0.5377922751687847,False,0
resource_selection,no_inheritance,11,414,388,31,33,9,1.0186703247079474,0,0.36376247332188866,2.408986457881998,0.7275249466437773,False,0
resource_selection,no_inheritance,11,415,332,31,47,9,1.9785694911256804,0,0.3734223242254669,2.3891853389806226,0.7468446484509338,False,3
resource_selection,no_inheritance,11,416,346,31,37,9,0.5979808441144058,0,0.23909652967528267,2.1334756350797037,0.47819305935056533,False,1
resource_selection,no_inheritance,11,417,365,31,32,4,2.4883233464705725,1,0.22502978508866092,1.9134302691120704,0.45005957017732184,False,0
resource_selection,no_inheritance,11,418,176,31,40,4,0.23698479274080894,0,0.0929745091707244,1.9278437543460631,0.1859490183414488,False,1
resource_selection,no_inheritance,11,419,398,31,38,7,0.3081601368825794,0,0.12365301981723405,1.9583417398141207,0.2473060396344681,False,0
resource_selection,no_inheritance,11,420,385,31,37,7,2.261535802880091,1,0.30154670485059043,2.137573047740796,0.6030934097011809,False,0
resource_selection,no_inheritance,11,421,330,31,46,6,0.9700012828868714,0,0.35259818155847644,2.3815957937073846,0.7051963631169529,False,2
resource_selection,no_inheritance,11,422,354,32,33,11,0.6826466522090322,0,0.2689023952352764,2.192375705169206,0.5378047904705529,False,0
resource_selection,no_inheritance,11,423,372,32,53,10,1.539934320735336,0,0.4200360392616056,2.5951207876021485,0.8400720785232112,False,5
resource_selection,no_inheritance,11,424,283,32,42,7,0.35041687980604,0,0.1415329070690943,1.979403810340645,0.2830658141381886,False,1
resource_selection,no_inheritance,11,425,292,32,33,9,2.8104380762477192,0,0.09853588154399713,1.6186173397839039,0.19707176308799426,False,0
resource_selection,no_inheritance,11,426,317,32,41,6,1.4129204010877359,0,0.41745463247440506,2.564805990982049,0.8349092649488101,False,0
resource_selection,no_inheritance,11,427,272,32,35,5,1.16372139228336,0,0.39131713193314605,2.4778475431061953,0.7826342638662921,False,0
resource_selection,no_inheritance,11,428,339,32,36,7,1.7026291414129513,0,0.41264223105738207,2.574018281095512,0.8252844621147641,False,1
resource_selection,no_inheritance,11,429,371,32,45,6,2.504178524549021,0,0.21918001306197313,1.8974961830519728,0.43836002612394626,False,3
resource_selection,no_inheritance,11,430,338,32,34,5,1.4691593402324667,0,0.4195028475421084,2.583142476169378,0.8390056950842169,False,1
resource_selection,no_inheritance,11,431,363,32,36,7,2.962895808632056,1,0.03950416244734582,1.5264908258575605,0.07900832489469164,False,0
resource_selection,no_inheritance,11,432,430,33,59,6,1.2413266877167253,0,0.4023981801575196,2.505722319179037,0.8047963603150392,False,4
resource_selection,no_inheritance,11,433,278,33,35,4,1.7145103593771123,0,0.41163547909641474,2.569821112590497,0.8232709581928295,False,0
resource_selection,no_inheritance,11,434,409,33,38,10,1.7875100765186782,1,0.4040765805000026,2.5362109561224786,0.8081531610000052,False,1
resource_selection,no_inheritance,11,435,408,33,55,8,1.1813282910175336,0,0.394059656612139,2.4847469568075358,0.788119313224278,False,6
resource_selection,no_inheritance,11,436,266,33,35,6,0.49684346211403857,0,0.20092999563776845,2.0657385149898606,0.4018599912755369,False,0
resource_selection,no_inheritance,11,437,61,33,35,2,2.175903771539068,0,0.3263581488925594,2.2161710728108033,0.6527162977851187,False,1
resource_selection,no_inheritance,11,438,352,33,49,10,0.9434254852898603,0,0.34611078335650225,2.365866749834782,0.6922215667130045,False,3
resource_selection,no_inheritance,11,439,314,33,,3,2.2768588460694503,1,0.2968505387682118,2.1230304391196793,0.5937010775364236,False,5
resource_selection,no_inheritance,11,440,351,33,37,8,2.2897591470992804,1,0.29283894249102294,2.1106872429569203,0.5856778849820459,False,0
resource_selection,no_inheritance,11,441,384,33,37,5,0.42714942624436936,0,0.17320463101351197,2.022405691711031,0.34640926202702393,False,0
resource_selection,no_inheritance,11,442,193,33,35,8,1.3336511236816666,0,0.4121367581235114,2.5323506353071874,0.8242735162470228,False,0
resource_selection,no_inheritance,11,443,354,33,39,11,1.1964777644124809,1,0.3963126017037829,2.490413856375925,0.7926252034075658,False,0
resource_selection,no_inheritance,11,444,400,33,36,7,1.5368686044045585,1,0.420060190149975,2.594865958968659,0.84012038029995,False,0
resource_selection,no_inheritance,11,445,429,33,34,7,1.483046919077104,0,0.4197872846938498,2.5864907569857105,0.8395745693876996,False,0
resource_selection,no_inheritance,11,446,334,33,35,7,1.5300446221633757,0,0.4200985900927431,2.594212384742723,0.8401971801854862,False,0
resource_selection,no_inheritance,11,447,338,33,49,5,2.3388796576302684,1,0.27709360377201264,2.0629447701665797,0.5541872075440253,False,0
resource_selection,no_inheritance,11,448,421,33,52,7,1.4115834959533107,0,0.4173884755577178,2.564282515830599,0.8347769511154356,False,1
resource_selection,no_inheritance,11,449,373,34,51,6,1.553683425491221,0,0.4198751308836189,2.595967439642998,0.8397502617672378,False,2
resource_selection,no_inheritance,11,450,313,34,35,7,2.098494229566461,0,0.3465740544579145,2.2831753500437664,0.693148108915829,False,0
resource_selection,no_inheritance,11,451,379,34,36,7,2.6465253511542133,0,0.1644643892003028,1.7582641785126476,0.3289287784006056,False,0
resource_selection,no_inheritance,11,452,240,34,40,5,1.5159376291177797,0,0.4201107678400866,2.5924841056929986,0.8402215356801732,False,1
resource_selection,no_inheritance,11,453,346,34,35,9,1.0628319321735977,1,0.3730724835966396,2.4320960220134062,0.7461449671932792,False,0
resource_selection,no_inheritance,11,454,437,34,38,3,1.4174333319855303,0,0.41767197328639916,2.566545449381096,0.8353439465727983,False,1
resource_selection,no_inheritance,11,455,428,34,37,8,1.8790197794552002,1,0.39131874882663686,2.475563062369545,0.7826374976532737,False,0
resource_selection,no_inheritance,11,456,398,34,35,7,1.6330053761886927,0,0.41727038982979814,2.591367853787322,0.8345407796595963,False,0
resource_selection,no_inheritance,11,457,266,34,41,6,1.5729791734177727,0,0.4195043214097012,2.5963374598150164,0.8390086428194024,False,0
resource_selection,no_inheritance,11,458,421,34,45,7,0.5155924649823155,0,0.20819949266409507,2.0779382567340283,0.41639898532819014,False,0
resource_selection,no_inheritance,11,459,416,34,43,10,3.0775011929458165,1,0.006363365333446404,1.490959746734628,0.012726730666892809,False,1
resource_selection,no_inheritance,11,460,383,35,36,4,1.270286910206762,0,0.4058596600931039,2.514483600607182,0.8117193201862078,False,0
resource_selection,no_inheritance,11,461,354,35,40,11,2.5154591811388727,1,0.21498431521835848,1.8861838070500805,0.42996863043671696,False,0
resource_selection,no_inheritance,11,462,368,35,36,9,1.7057128554244119,1,0.4123869837900716,2.57296342058172,0.8247739675801432,False,0
resource_selection,no_inheritance,11,463,328,35,36,6,0.950707452662076,0,0.3479154804982629,2.370227571241353,0.6958309609965257,False,0
resource_selection,no_inheritance,11,464,372,35,50,10,0.5895221097895539,0,0.23600673201825104,2.127661165989971,0.4720134640365021,False,2
resource_selection,no_inheritance,11,465,454,35,36,4,2.4504156115490594,1,0.23878018340762314,1.951604917625509,0.4775603668152463,False,0
resource_selection,no_inheritance,11,466,281,35,37,5,2.5733935693776617,0,0.19302606006312378,1.8286344370394096,0.38605212012624757,False,0
resource_selection,no_inheritance,11,467,448,35,53,8,0.8642959646585413,1,0.325211545310731,2.3162693377710593,0.650423090621462,False,2
resource_selection,no_inheritance,11,468,409,35,38,10,0.8905760025545654,0,0.33241056994827733,2.3331582477079227,0.6648211398965547,False,0
resource_selection,no_inheritance,11,469,423,35,41,11,2.9631249139783096,1,0.039422722102176254,1.526388441183623,0.07884544420435251,False,2
resource_selection,no_inheritance,11,470,429,35,38,7,1.695040799212693,1,0.41325225310984626,2.5765109528770065,0.8265045062196925,False,1
resource_selection,no_inheritance,11,471,132,36,39,5,1.526034723651268,1,0.42011126751426187,2.593772797934576,0.8402225350285237,False,0
resource_selection,no_inheritance,11,472,464,36,41,11,1.2259096617849934,0,0.4004051889227325,2.500706077041508,0.800810377845465,False,0
resource_selection,no_inheritance,11,473,353,36,46,5,1.1308923121586874,1,0.38584999134738446,2.4640990837237604,0.7716999826947689,False,3
resource_selection,no_inheritance,11,474,283,36,45,7,1.7701591194866937,0,0.4060860234789357,2.5454100009403025,0.8121720469578714,False,0
resource_selection,no_inheritance,11,475,383,36,37,4,2.019014800755248,0,0.36499665769163364,2.3516504384757244,0.7299933153832673,False,0
resource_selection,no_inheritance,11,476,415,36,37,10,0.6954799833222367,0,0.27323446700012827,2.2013447260002486,0.5464689340002565,False,0
resource_selection,no_inheritance,11,477,395,36,40,8,2.208684427586681,1,0.3171539005483537,2.1866474967700755,0.6343078010967074,False,2
resource_selection,no_inheritance,11,478,469,36,39,12,2.9039727983758246,1,0.06144495473732867,1.5566488940464855,0.12288990947465735,False,0
resource_selection,no_inheritance,11,479,240,36,44,5,0.5865120499804803,0,0.23490251697715078,2.1255969345234793,0.46980503395430157,False,1
resource_selection,no_inheritance,11,480,368,36,61,9,2.7019536148446717,0,0.14234500404777142,1.707621468563217,0.28469000809554285,False,3
resource_selection,no_inheritance,11,481,434,36,42,11,1.7441895998782697,0,0.4088462876945743,2.557772912000211,0.8176925753891486,False,1
resource_selection,no_inheritance,11,482,408,36,45,8,1.783099452246934,1,0.4045998834443906,2.5386202841651673,0.8091997668887811,False,0
resource_selection,no_inheritance,11,483,435,36,37,9,2.298295142489992,0,0.29015579628799315,2.102472192102907,0.5803115925759863,False,0
resource_selection,no_inheritance,11,484,373,37,39,6,0.9528761838345691,0,0.34844901994655403,2.3715190140617026,0.6968980398931081,False,1
resource_selection,no_inheritance,11,485,338,37,40,5,0.6134399778585897,0,0.24469242694576007,2.144148758471976,0.48938485389152014,False,0
resource_selection,no_inheritance,11,486,439,37,45,4,0.3901684055864664,0,0.15807860476645272,2.000979108045006,0.31615720953290544,False,0
resource_selection,no_inheritance,11,487,395,37,40,8,1.908597943052899,1,0.38643116915878883,2.4518071874883125,0.7728623383175777,False,2
resource_selection,no_inheritance,11,488,452,37,42,6,1.2182819857314502,1,0.3993807251924058,2.4981295004516277,0.7987614503848116,False,1
resource_selection,no_inheritance,11,489,438,37,40,11,2.004460925613982,0,0.3681037120799193,2.3649975255930933,0.7362074241598386,False,1
resource_selection,no_inheritance,11,490,281,37,43,5,1.9358869843025193,0,0.38159743971009247,2.4282931838102395,0.7631948794201849,False,0
resource_selection,no_inheritance,11,491,409,37,43,10,0.7660986103342168,1,0.29614099433209895,2.250387375263149,0.5922819886641979,False,2
resource_selection,no_inheritance,11,492,424,37,43,8,2.2387511866143037,1,0.30838886410358274,2.1589434842883675,0.6167777282071655,False,0
resource_selection,no_inheritance,11,493,429,37,42,7,0.6713866203025874,0,0.2650599623551607,2.184504790024116,0.5301199247103214,False,2
resource_selection,no_inheritance,11,494,449,37,44,7,0.5140616964156528,0,0.2076091375729709,2.0769348691460525,0.4152182751459418,False,3
resource_selection,no_inheritance,11,495,470,37,42,8,1.537425008224522,1,0.4200561246495875,2.594913995659312,0.840112249299175,False,0
resource_selection,no_inheritance,11,496,464,37,39,11,0.770744481058517,1,0.29759100066391736,2.2535802292220817,0.5951820013278347,False,0
resource_selection,no_inheritance,11,497,469,37,39,12,1.3095533035118814,1,0.40996034019188693,2.52535023251104,0.8199206803837739,False,0
resource_selection,no_inheritance,11,498,477,37,39,9,1.1859327583563088,0,0.39475488386092505,2.4864958134176383,0.7895097677218501,False,0
resource_selection,no_inheritance,11,499,283,38,42,7,0.5008664250596646,0,0.20249686912946083,2.068339279687182,0.40499373825892165,False,0
resource_selection,no_inheritance,11,500,489,38,47,12,0.528307359974806,0,0.2130809713018954,2.086319825942161,0.4261619426037908,False,1
resource_selection,no_inheritance,11,501,487,38,48,9,1.676002904463147,1,0.4146692753224669,2.5821180778276056,0.8293385506449338,False,1
resource_selection,no_inheritance,11,502,368,38,47,9,1.9767348919394663,1,0.3737889612706036,2.39090161830686,0.7475779225412073,False,0
resource_selection,no_inheritance,11,503,432,38,39,7,2.6334648171388855,1,0.16962402529948722,1.770576903594502,0.33924805059897445,False,0
resource_selection,no_inheritance,11,504,473,38,42,6,1.8269759852162706,1,0.3990169937318681,2.512521724956586,0.7980339874637362,False,1
resource_selection,no_inheritance,11,505,484,38,39,7,1.8721598240943491,0,0.39239957081112514,2.4807957793584396,0.7847991416222503,False,0
resource_selection,no_inheritance,11,506,477,38,41,9,2.189828552981642,0,0.3224938537664254,2.2037183242856506,0.6449877075328508,False,0
resource_selection,no_inheritance,11,507,314,38,41,3,0.6246304831176699,0,0.24870138521260649,2.1519067203858966,0.49740277042521297,False,0
resource_selection,no_inheritance,11,508,438,39,45,11,2.607776392479139,1,0.17970176378369906,1.7951435333865375,0.35940352756739813,False,0
resource_selection,no_inheritance,11,509,500,39,42,13,0.6989892451431732,0,0.274410214781116,2.203796182254709,0.548820429562232,False,1
resource_selection,no_inheritance,11,510,481,39,41,12,1.920090749891277,0,0.3844331578211751,2.4420789782148993,0.7688663156423502,False,0
resource_selection,no_inheritance,11,511,487,39,42,9,0.467764083983601,0,0.18949251796657168,2.0472401779461826,0.37898503593314337,False,0
resource_selection,no_inheritance,11,512,408,39,42,8,2.7673193673524277,1,0.11596337650566543,1.652108310062181,0.23192675301133087,False,0
resource_selection,no_inheritance,11,513,281,39,46,5,2.971049846590912,1,0.03662943149384071,1.5229205828164165,0.07325886298768142,False,2
resource_selection,no_inheritance,11,514,415,39,54,10,1.1948856536036594,0,0.3960804939470107,2.489830089069061,0.7921609878940215,False,1
resource_selection,no_inheritance,11,515,504,39,44,7,2.1029403111058738,1,0.3454724126807527,2.2794093310626447,0.6909448253615054,False,0
resource_selection,no_inheritance,11,516,418,39,52,5,1.5419437042114092,0,0.4200178895029835,2.5952747540687797,0.840035779005967,False,2
resource_selection,no_inheritance,11,517,491,39,45,11,1.509283984144558,0,0.42008506759104625,2.591492920182117,0.8401701351820925,False,0
resource_selection,no_inheritance,11,518,99,39,45,4,1.286725914823977,0,0.4076597410933586,2.5191226649323952,0.8153194821867172,False,1
resource_selection,no_inheritance,11,519,493,39,40,8,2.1850719728822097,1,0.3238214812424129,2.2079868166932366,0.6476429624848258,False,0
resource_selection,no_inheritance,11,520,449,39,49,7,1.5450501395386924,0,0.41998621494661786,2.595492423062273,0.8399724298932357,False,1
resource_selection,no_inheritance,11,521,383,39,44,4,0.7534765930033984,0,0.29216539032210526,2.241685950066275,0.5843307806442105,False,1
resource_selection,no_inheritance,11,522,494,39,56,8,2.410122275623623,1,0.253007487636444,1.9921227380323534,0.506014975272888,False,2
resource_selection,no_inheritance,11,523,353,40,47,5,1.2992527696189944,0,0.4089509389910919,2.5225494856874846,0.8179018779821838,False,1
resource_selection,no_inheritance,11,524,383,40,62,4,1.957613192470246,1,0.37752911135922396,2.4086531578214325,0.7550582227184479,False,6
resource_selection,no_inheritance,11,525,408,40,46,8,1.4232331383417005,0,0.41793773128213174,2.5687165330948445,0.8358754625642635,False,0
resource_selection,no_inheritance,11,526,516,40,45,6,2.227428132338779,1,0.311725410364663,2.1694449566977663,0.623450820729326,False,0
resource_selection,no_inheritance,11,527,99,40,54,4,2.4406017344531508,1,0.24228339566048765,1.9614875273912136,0.4845667913209753,False,1
resource_selection,no_inheritance,11,528,494,40,41,8,2.388184056351882,0,0.2605748942932473,2.014078705587361,0.5211497885864946,False,0
resource_selection,no_inheritance,11,529,283,40,51,7,1.7308100568523783,0,0.4101520677513102,2.5634801141904937,0.8203041355026204,False,3
resource_selection,no_inheritance,11,530,491,40,53,11,0.25307844156983494,0,0.09996377424675827,1.934152841451882,0.19992754849351654,False,3
resource_selection,no_inheritance,11,531,522,40,43,9,2.0308890972725195,1,0.3623997017572684,2.3409998368628457,0.7247994035145368,False,0
resource_selection,no_inheritance,11,532,493,40,48,8,2.6693036648592465,0,0.1554141936003654,1.737115486540754,0.3108283872007308,False,0
resource_selection,no_inheritance,11,533,337,41,49,8,2.3870003697421316,1,0.26097948420202605,2.0152603036536703,0.5219589684040521,False,1
resource_selection,no_inheritance,11,534,423,41,46,11,0.5049302932772454,1,0.20407578107010133,2.0709760755892965,0.40815156214020265,False,1
resource_selection,no_inheritance,11,535,520,41,48,8,1.2619260562605261,0,0.40489827662343497,2.5120380519815027,0.8097965532468699,False,1
resource_selection,no_inheritance,11,536,435,41,58,9,1.8213058564731974,1,0.39978547636134276,2.51615917047984,0.7995709527226855,False,1
resource_selection,no_inheritance,11,537,488,41,42,7,1.9895219648158324,1,0.37120528533296643,2.3789266795398154,0.7424105706659329,False,0
resource_selection,no_inheritance,11,538,439,41,44,4,0.26021473642247744,0,0.1030541218027502,1.937063723167746,0.2061082436055004,False,0
resource_selection,no_inheritance,11,539,509,41,43,14,1.0926115778973153,1,0.37890042544596036,2.4466609208850154,0.7578008508919207,False,0
resource_selection,no_inheritance,11,540,524,41,54,5,2.995943779126106,0,0.028198502681226603,1.5129749377262862,0.056397005362453206,False,0
resource_selection,no_inheritance,11,541,193,41,47,8,1.7652202556703125,0,0.4066338479328384,2.547891309117398,0.8132676958656768,False,2
resource_selection,no_inheritance,11,542,501,41,42,10,0.840256792931299,0,0.31840723664171083,2.300507507685239,0.6368144732834217,False,0
resource_selection,no_inheritance,11,543,479,42,55,6,1.831926743918389,0,0.3983346596274691,2.50928223530989,0.7966693192549382,False,2
resource_selection,no_inheritance,11,544,530,42,52,12,2.121266266107846,0,0.3408540456785939,2.263807170061019,0.6817080913571878,False,4
resource_selection,no_inheritance,11,545,494,42,46,8,1.8404546202769465,0,0.39713455823155924,2.5035639709826754,0.7942691164631185,False,1
resource_selection,no_inheritance,11,546,541,42,47,9,2.2420098431615747,1,0.307420746120096,2.1559063873210365,0.614841492240192,False,1
resource_selection,no_inheritance,11,547,473,42,60,6,1.6415482016310643,1,0.4168199109495676,2.589907628704467,0.8336398218991352,False,4
resource_selection,no_inheritance,11,548,281,42,47,5,2.776729704880745,1,0.11215604603868735,1.6445672135034999,0.2243120920773747,False,0
resource_selection,no_inheritance,11,549,364,42,47,7,2.259342037389091,1,0.30221285870836434,2.1396441134024347,0.6044257174167287,False,0
resource_selection,no_inheritance,11,550,513,42,44,6,1.2694571382994728,0,0.40576562803127225,2.5142437157452853,0.8115312560625445,False,1
resource_selection,no_inheritance,11,551,518,42,50,5,1.594068005741138,1,0.4189055989747038,2.595647401214653,0.8378111979494076,False,1
resource_selection,no_inheritance,11,552,415,42,43,10,2.212214795623401,1,0.31614054977912626,2.1834249835627637,0.6322810995582525,False,0
resource_selection,no_inheritance,11,553,523,42,50,6,1.0402639604561383,1,0.3684135241363175,2.420504356125091,0.736827048272635,False,1
resource_selection,no_inheritance,11,554,459,42,47,11,0.7486097064957796,0,0.29061841528772553,2.2383211410840933,0.5812368305754511,False,0
resource_selection,no_inheritance,11,555,408,42,50,8,1.9014723385431664,1,0.387642239128061,2.457702718108528,0.775284478256122,False,1
resource_selection,no_inheritance,11,556,544,43,47,13,1.7175121924160783,1,0.4113711638400507,2.5687039248041974,0.8227423276801014,False,0
resource_selection,no_inheritance,11,557,513,43,52,6,1.5325773748284282,1,0.42008681123087244,2.594468861903976,0.8401736224617449,False,4
resource_selection,no_inheritance,11,558,521,43,51,5,1.241647364357445,0,0.40243852918769474,2.5058239726852336,0.8048770583753895,False,3
resource_selection,no_inheritance,11,559,283,43,49,7,0.09189075476788396,0,0.029607269060106262,1.8884228845234956,0.059214538120212525,False,0
resource_selection,no_inheritance,11,560,377,43,50,6,1.0860466006274507,0,0.3776471394105735,2.4435234497768836,0.755294278821147,False,0
resource_selection,no_inheritance,11,561,480,43,45,10,1.4700457579119224,0,0.4195236244839758,2.5833705503410016,0.8390472489679516,False,0
resource_selection,no_inheritance,11,562,550,43,48,7,2.5200315730310594,1,0.21327589589865467,1.8816058460014908,0.42655179179730934,False,3
resource_selection,no_inheritance,11,563,346,43,49,9,2.2317692342905757,1,0.3104512782200685,2.1654284140112035,0.620902556440137,False,1
