theta,phi,local_perturbation_probability,local_perturbation_angle,interaction_angle,damping_probability,phase_damping,quantum_trace,quantum_purity,quantum_p_00,quantum_p_01,quantum_p_10,quantum_p_11,quantum_z_copy_agreement,quantum_z_genotype,quantum_z_offspring,quantum_coherence_l1,quantum_xx,quantum_xy,quantum_yx,quantum_yy,quantum_concurrence,quantum_negativity,quantum_ppt_min_eig,quantum_chsh_max,quantum_entropy,dephased_trace,dephased_purity,dephased_p_00,dephased_p_01,dephased_p_10,dephased_p_11,dephased_z_copy_agreement,dephased_z_genotype,dephased_z_offspring,dephased_coherence_l1,dephased_xx,dephased_xy,dephased_yx,dephased_yy,dephased_concurrence,dephased_negativity,dephased_ppt_min_eig,dephased_chsh_max,dephased_entropy,classical_trace,classical_purity,classical_p_00,classical_p_01,classical_p_10,classical_p_11,classical_z_copy_agreement,classical_z_genotype,classical_z_offspring,classical_coherence_l1,classical_xx,classical_xy,classical_yx,classical_yy,classical_concurrence,classical_negativity,classical_ppt_min_eig,classical_chsh_max,classical_entropy
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.5,0.0,1.0,0.6032692248815693,0.4886767777516798,0.05055277011224272,0.27358245595579606,0.18718799618028154,0.6758647739319613,0.07845909572784493,0.5245184674149516,1.4879647349191802,0.44057937935319225,0.0,0.0,-0.7049270069651075,0.5567913575300967,0.22466446622527989,-0.22466446622527989,1.9015477400828729,0.9316664953038747,1.0,0.35124728180058007,0.4886767777516798,0.05055277011224272,0.27358245595579606,0.18718799618028154,0.6758647739319613,0.07845909572784493,0.5245184674149516,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.05055277011224272,0.703459095727845,1.6866118587453616,0.9999999999999999,0.3512472818005799,0.4886767777516796,0.05055277011224271,0.27358245595579606,0.18718799618028154,0.6758647739319612,0.07845909572784471,0.5245184674149515,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.05055277011224271,0.7034590957278448,1.6866118587453616
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.55,0.0,1.0000000000000002,0.5841245679495705,0.49373205476290405,0.045497493101018444,0.29230125557382425,0.1684691965622534,0.6622012513251574,0.07845909572784487,0.5720666206734564,1.395845665364874,0.41797029865783486,0.0,0.0,-0.6687524778525356,0.5234516999052686,0.20220721048736007,-0.20220721048736007,1.8043711629462247,0.9585581974136976,1.0000000000000002,0.3596632579792418,0.49373205476290405,0.045497493101018444,0.29230125557382425,0.1684691965622534,0.6622012513251574,0.07845909572784487,0.5720666206734564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045497493101018444,0.6488050053006295,1.657101296592582,1.0,0.3596632579792417,0.49373205476290394,0.04549749310101844,0.29230125557382425,0.16846919656225337,0.6622012513251573,0.07845909572784482,0.5720666206734564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04549749310101844,0.6488050053006293,1.657101296592582
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.5670078056684523,0.4987873317741283,0.04044221608979416,0.3110200551918524,0.14975039694422518,0.6485377287183535,0.07845909572784493,0.6196147739319614,1.300304521774435,0.394066176687362,0.0,0.0,-0.630505882699779,0.4892037795602764,0.17974923069803364,-0.17974923069803364,1.7016552556414855,0.9809666973285188,1.0,0.36958303129710385,0.4987873317741283,0.04044221608979416,0.3110200551918524,0.14975039694422518,0.6485377287183535,0.07845909572784493,0.6196147739319614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044221608979416,0.5941509148734139,1.6219666051149586,1.0,0.3695830312971038,0.4987873317741282,0.04044221608979416,0.3110200551918524,0.1497503969442252,0.6485377287183534,0.07845909572784482,0.6196147739319613,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.04044221608979416,0.5941509148734138,1.6219666051149588
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.65,0.0,1.0,0.551918938038215,0.5038426087853526,0.0353869390785699,0.3297388548098805,0.13103159732619707,0.6348742061115497,0.07845909572784493,0.6671629271904662,1.2006757829030565,0.3686151552200084,0.0,0.0,-0.5897842483520133,0.45372737862901347,0.15729022427927866,-0.15729022427927866,1.592328709878146,0.9990131456616885,1.0,0.3810066017541664,0.5038426087853526,0.0353869390785699,0.3297388548098805,0.13103159732619707,0.6348742061115497,0.07845909572784493,0.6671629271904662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353869390785699,0.5394968244461985,1.5808331015997412,1.0,0.3810066017541663,0.5038426087853525,0.03538693907856989,0.3297388548098805,0.13103159732619707,0.6348742061115495,0.07845909572784482,0.667162927190466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538693907856989,0.5394968244461983,1.5808331015997412
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.5388579650588585,0.5088978857965768,0.030331662067345624,0.3484576544279087,0.1123127977081689,0.6212106835047457,0.07845909572784482,0.714711080448971,1.096045389131819,0.34127131978346265,0.0,0.0,-0.5460341116535401,0.416602811435667,0.13482981187740242,-0.13482981187740242,1.4749228644696546,1.0127629698139278,1.0,0.39393396935042935,0.5088978857965768,0.030331662067345624,0.3484576544279087,0.1123127977081689,0.6212106835047457,0.07845909572784482,0.714711080448971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030331662067345624,0.48484273401898276,1.5331759078342895,1.0,0.39393396935042935,0.5088978857965768,0.030331662067345624,0.34845765442790877,0.1123127977081689,0.6212106835047457,0.07845909572784471,0.714711080448971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030331662067345624,0.48484273401898265,1.5331759078342895
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.75,0.0,1.0,0.5278248867303827,0.5139531628078011,0.025276385056121356,0.3671764540459368,0.09359399809014077,0.6075471608979419,0.07845909572784493,0.7622592337074758,0.9850973938768419,0.31153666679160263,0.0,0.0,-0.49845866686656404,0.37724316969542465,0.11236751662321329,-0.11236751662321329,1.347328569976298,1.022223904638982,1.0,0.4083651340858927,0.5139531628078011,0.025276385056121356,0.3671764540459368,0.09359399809014077,0.6075471608979419,0.07845909572784493,0.7622592337074758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025276385056121356,0.43018864359176756,1.4782516347252483,1.0,0.4083651340858926,0.513953162807801,0.025276385056121356,0.3671764540459368,0.09359399809014077,0.6075471608979418,0.07845909572784482,0.7622592337074756,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.025276385056121356,0.43018864359176734,1.4782516347252483
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.8,0.0,1.0,0.5188197030527877,0.5190084398190253,0.02022110804489708,0.38589525366396493,0.07487519847211259,0.5938836382911379,0.07845909572784487,0.8098073869659805,0.8658120966734707,0.27864686577188985,0.0,0.0,-0.4458349852350237,0.3347624467256529,0.08990273698881154,-0.08990273698881154,1.2063201141115625,1.0273354255437765,1.0,0.4243000959605564,0.5190084398190253,0.02022110804489708,0.38589525366396493,0.07487519847211259,0.5938836382911379,0.07845909572784487,0.8098073869659805,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.02022110804489708,0.37553455316455187,1.4149720469519358,1.0,0.4243000959605564,0.5190084398190253,0.02022110804489708,0.385895253663965,0.0748751984721126,0.5938836382911379,0.07845909572784482,0.8098073869659806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02022110804489708,0.37553455316455175,1.4149720469519358
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.8500000000000001,0.0,1.0,0.5118424140260736,0.5240637168302497,0.015165831033672805,0.4046140532819931,0.05615639885408443,0.5802201156843341,0.07845909572784487,0.8573555402244857,0.734789590932785,0.2413152644433692,0.0,0.0,-0.3861044231093906,0.28768078598356894,0.06743471094723931,-0.06743471094723931,1.046496887620199,1.027941839374631,1.0,0.4417388549744206,0.5240637168302497,0.015165831033672805,0.4046140532819931,0.05615639885408443,0.5802201156843341,0.07845909572784487,0.8573555402244857,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.015165831033672805,0.3208804627373364,1.3416446206906674,1.0,0.4417388549744205,0.5240637168302495,0.015165831033672805,0.4046140532819932,0.056156398854084424,0.580220115684334,0.07845909572784482,0.8573555402244855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015165831033672805,0.32088046273733584,1.3416446206906671
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.9,0.0,1.0,0.50689301965024,0.5291189938414739,0.01011055402244854,0.42333285290002126,0.037437599236056295,0.5665565930775301,0.07845909572784487,0.9049036934829904,0.5854005806507723,0.197033088343681,0.0,0.0,-0.3152529413498895,0.2331178160216548,0.04496246818573547,-0.04496246818573547,0.8574297061051511,1.0237237449358245,1.0,0.4606814111274851,0.5291189938414739,0.01011055402244854,0.42333285290002126,0.037437599236056295,0.5665565930775301,0.07845909572784487,0.9049036934829904,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.01011055402244854,0.2662263723101207,1.255342382375209,1.0,0.46068141112748523,0.5291189938414739,0.010110554022448542,0.4233328529000214,0.03743759923605631,0.5665565930775301,0.07845909572784471,0.9049036934829904,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.010110554022448542,0.2662263723101206,1.255342382375209
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,0.9500000000000001,0.0,1.0,0.5039715199252874,0.5341742708526982,0.005055277011224265,0.44205165251804945,0.01871879961802813,0.5528930704707263,0.07845909572784482,0.9524518467414953,0.4005302082185125,0.13932343288594487,0.0,0.0,-0.22291749261751173,0.16361830713510378,0.022484765705409655,-0.022484765705409655,0.6128084443071773,1.0139750617612173,1.0,0.48112776441975025,0.5341742708526982,0.005055277011224265,0.44205165251804945,0.01871879961802813,0.5528930704707263,0.07845909572784482,0.9524518467414953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005055277011224265,0.21157228188290533,1.1498291981663957,1.0,0.48112776441975025,0.5341742708526982,0.005055277011224265,0.4420516525180495,0.018718799618028133,0.5528930704707263,0.07845909572784476,0.9524518467414953,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.005055277011224265,0.21157228188290522,1.1498291981663957
1.4922565104551517,0.0,0.75,1.0471975511965976,0.0,1.0,0.0,1.0,0.5030779148512156,0.5392295478639224,0.0,0.4607704521360776,0.0,0.5392295478639224,0.07845909572784482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15691819145568964,0.9955549404335347,1.0,0.5030779148512156,0.5392295478639224,0.0,0.4607704521360776,0.0,0.5392295478639224,0.07845909572784482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15691819145568964,0.9955549404335347,1.0,0.5030779148512156,0.5392295478639224,0.0,0.4607704521360776,0.0,0.5392295478639224,0.07845909572784482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15691819145568964,0.9955549404335347
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.0,0.0,1.0,0.9200000000000003,0.431383638291138,0.10784590957278446,0.09215409042721551,0.3686163617088621,0.8,0.07845909572784493,0.04707545743670699,2.38042224594943,0.598150400239877,0.0,0.0,-0.9969173337331281,0.9136898286891225,0.4567833823338128,-0.4567833823338128,2.708390053369395,0.25022491161107047,1.0,0.34209298209882666,0.431383638291138,0.10784590957278446,0.09215409042721551,0.3686163617088621,0.8,0.07845909572784493,0.04707545743670699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09215409042721551,1.2000000000000002,1.717483035320897,1.0,0.3420929820988266,0.43138363829113796,0.10784590957278446,0.0921540904272155,0.3686163617088621,0.8,0.07845909572784482,0.047075457436706936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921540904272155,1.2000000000000002,1.717483035320897
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.05,0.0,1.0,0.8794756515504141,0.43677593376977725,0.10245361409414523,0.11058490851265862,0.35018554362341897,0.7869614773931962,0.07845909572784493,0.09472168456487168,2.3031029034418866,0.583004893840325,0.0,0.0,-0.9716748230672083,0.871672150862165,0.4340105853530496,-0.4340105853530496,2.6387373146870137,0.3830990217540834,1.0,0.33612889631499543,0.43677593376977725,0.10245361409414523,0.11058490851265862,0.35018554362341897,0.7869614773931962,0.07845909572784493,0.09472168456487168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245361409414523,1.1478459095727849,1.740140147584574,1.0,0.3361288963149954,0.4367759337697772,0.10245361409414523,0.11058490851265859,0.35018554362341897,0.7869614773931961,0.07845909572784482,0.0947216845648716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10245361409414523,1.1478459095727847,1.740140147584574
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.1,0.0,1.0,0.8410226972263172,0.4421682292484165,0.09706131861550601,0.12901572659810173,0.3317547255379758,0.7739229547863923,0.07845909572784499,0.14236791169303636,2.224642023325744,0.5674552944298012,0.0,0.0,-0.9457588240496686,0.834612058482008,0.4112347331647528,-0.4112347331647528,2.568466451742229,0.4810476332921773,1.0,0.3316398981544748,0.4421682292484165,0.09706131861550601,0.12901572659810173,0.3317547255379758,0.7739229547863923,0.07845909572784499,0.14236791169303636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706131861550601,1.0956918191455691,1.7564390350761925,1.0,0.33163989815447475,0.4421682292484164,0.09706131861550601,0.1290157265981017,0.33175472553797586,0.7739229547863923,0.07845909572784482,0.14236791169303628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706131861550601,1.0956918191455691,1.7564390350761925
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.15000000000000002,0.0,1.0,0.8046411370277096,0.4475605247270557,0.0916690231368668,0.14744654468354482,0.3133239074525328,0.7608844321795885,0.07845909572784493,0.1900141388212009,2.144943045577137,0.551467420715908,0.0,0.0,-0.9191123678598465,0.7998726920282634,0.3884555172220505,-0.3884555172220505,2.4962587774989893,0.5632976696901018,1.0,0.3286259876172648,0.4475605247270557,0.0916690231368668,0.14744654468354482,0.3133239074525328,0.7608844321795885,0.07845909572784493,0.1900141388212009,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0916690231368668,1.0435377287183538,1.766921044082921,1.0,0.3286259876172647,0.44756052472705565,0.09166902313686678,0.14744654468354482,0.31332390745253275,0.7608844321795885,0.07845909572784482,0.19001413882120097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09166902313686678,1.0435377287183536,1.766921044082921
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.2,0.0,1.0,0.7703309709545907,0.4529528202056949,0.08627672765822757,0.16587736276898793,0.2948930893670897,0.7478459095727845,0.07845909572784482,0.23766036594936554,2.0638949772142348,0.5350019822820286,0.0,0.0,-0.8916699704700474,0.7664383277613613,0.36567258831318283,-0.36567258831318283,2.4219101135020757,0.6345224020597173,1.0,0.3270871647033653,0.4529528202056949,0.08627672765822757,0.16587736276898793,0.2948930893670897,0.7478459095727845,0.07845909572784482,0.23766036594936554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08627672765822757,0.9913836382911381,1.7719539541224658,1.0,0.32708716470336524,0.45295282020569483,0.08627672765822758,0.1658773627689879,0.2948930893670897,0.7478459095727845,0.07845909572784482,0.23766036594936546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08627672765822758,0.9913836382911381,1.7719539541224658
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.25,0.0,1.0,0.7380921990069613,0.4583451156843341,0.08088443217958834,0.18430818085443101,0.2764622712816465,0.7348073869659806,0.07845909572784487,0.28530659307753026,1.9813691783775012,0.5180134418915631,0.0,0.0,-0.8633557364859382,0.7337617872526949,0.3428855498775054,-0.3428855498775054,2.3452102219807114,0.6970377098712357,1.0,0.3270234294127764,0.4583451156843341,0.08088443217958834,0.18430818085443101,0.2764622712816465,0.7348073869659806,0.07845909572784487,0.28530659307753026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088443217958834,0.9392295478639225,1.7717841966236267,1.0,0.3270234294127764,0.45834511568433406,0.08088443217958835,0.18430818085443101,0.2764622712816466,0.7348073869659806,0.07845909572784482,0.28530659307753015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088443217958835,0.9392295478639225,1.771784196623627
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.30000000000000004,0.0,1.0,0.707924821184821,0.46373741116297335,0.07549213670094912,0.20273899893987418,0.25803145319620346,0.7217688643591769,0.07845909572784476,0.33295282020569494,1.897215165173142,0.5004485297360634,0.0,0.0,-0.8340808828934388,0.7014865915176215,0.32009394999077706,-0.32009394999077706,2.2659180496776337,0.7522341796658484,1.0,0.3284347817454982,0.46373741116297335,0.07549213670094912,0.20273899893987418,0.25803145319620346,0.7217688643591769,0.07845909572784476,0.33295282020569494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549213670094912,0.887075457436707,1.766566460261974,1.0,0.32843478174549817,0.4637374111629733,0.07549213670094912,0.20273899893987413,0.25803145319620346,0.7217688643591768,0.07845909572784482,0.33295282020569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07549213670094912,0.887075457436707,1.766566460261974
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.35000000000000003,0.0,1.0,0.6798288374881697,0.4691297066416126,0.07009984122230989,0.22116981702531724,0.2396006351107603,0.7087303417523729,0.07845909572784487,0.38059904733385963,1.8112550345537497,0.4822442698981826,0.0,0.0,-0.8037404498303042,0.6693459858372457,0.2972972717052405,-0.2972972717052405,2.1837502237978654,0.8010343701937737,1.0,0.33132122170153055,0.4691297066416126,0.07009984122230989,0.22116981702531724,0.2396006351107603,0.7087303417523729,0.07845909572784487,0.38059904733385963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07009984122230989,0.8349213670094915,1.7563805901428746,1.0,0.3313212217015305,0.4691297066416125,0.07009984122230989,0.22116981702531724,0.23960063511076032,0.7087303417523728,0.07845909572784482,0.3805990473338595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07009984122230989,0.8349213670094915,1.7563805901428746
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.4,0.0,1.0,0.6538042479170078,0.4745220021202518,0.06470754574367067,0.23960063511076035,0.22116981702531727,0.6956918191455691,0.07845909572784493,0.4282452744620242,1.7232759143319816,0.46332530773126884,0.0,0.0,-0.7722088462187813,0.6371162015940459,0.27449492134308634,-0.27449492134308634,2.0983684523787858,0.8440877813593017,1.0,0.33568274928087355,0.4745220021202518,0.06470754574367067,0.23960063511076035,0.22116981702531727,0.6956918191455691,0.07845909572784493,0.4282452744620242,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.06470754574367067,0.7827672765822762,1.7412404697139068,1.0,0.3356827492808735,0.47452200212025175,0.06470754574367067,0.23960063511076035,0.22116981702531724,0.695691819145569,0.07845909572784482,0.4282452744620242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06470754574367067,0.782767276582276,1.7412404697139068
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.45,0.0,1.0000000000000002,0.6298510524713348,0.47991429759889104,0.059315250265031455,0.25803145319620346,0.20273899893987418,0.6826532965387653,0.07845909572784487,0.47589150159018884,1.633019509419525,0.44360020933146405,0.0,0.0,-0.7393336822191067,0.6045899780930044,0.2516862142271181,-0.2516862142271181,2.009362816287723,0.8818684520267424,1.0000000000000002,0.34151936448352715,0.47991429759889104,0.059315250265031455,0.25803145319620346,0.20273899893987418,0.6826532965387653,0.07845909572784487,0.47589150159018884,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.059315250265031455,0.7306131861550605,1.7210970861062593,1.0000000000000002,0.34151936448352715,0.47991429759889104,0.05931525026503147,0.25803145319620346,0.20273899893987418,0.6826532965387653,0.07845909572784487,0.47589150159018884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05931525026503147,0.7306131861550605,1.7210970861062593
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.5,0.0,1.0000000000000002,0.607969251151151,0.48530659307753027,0.05392295478639224,0.2764622712816466,0.18430818085443107,0.6696147739319613,0.07845909572784487,0.5235377287183536,1.540167250116118,0.4229562041790645,0.0,0.0,-0.7049270069651075,0.571557934917234,0.22887035717969675,-0.22887035717969675,1.9162282979231433,0.9147290014783933,1.0000000000000002,0.34883106730949126,0.48530659307753027,0.05392295478639224,0.2764622712816466,0.18430818085443107,0.6696147739319613,0.07845909572784487,0.5235377287183536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05392295478639224,0.678459095727845,1.6958365667235258,1.0000000000000002,0.34883106730949126,0.48530659307753027,0.05392295478639224,0.2764622712816466,0.18430818085443107,0.6696147739319613,0.07845909572784487,0.5235377287183536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05392295478639224,0.678459095727845,1.6958365667235258
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.55,0.0,1.0000000000000002,0.5881588439564563,0.4906988885561695,0.048530659307753014,0.2948930893670897,0.16587736276898796,0.6565762513251574,0.07845909572784487,0.5711839558465182,1.4443185445323634,0.40125148671152144,0.0,0.0,-0.6687524778525357,0.5377918705376139,0.2060464269157276,-0.2060464269157276,1.8183305590274643,0.9429324769132845,1.0000000000000002,0.35761785775876603,0.4906988885561695,0.048530659307753014,0.2948930893670897,0.16587736276898796,0.6565762513251574,0.07845909572784487,0.5711839558465182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048530659307753014,0.6263050053006295,1.6652729218795925,1.0000000000000002,0.35761785775876603,0.4906988885561695,0.04853065930775301,0.2948930893670897,0.16587736276898796,0.6565762513251574,0.07845909572784487,0.5711839558465182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04853065930775301,0.6263050053006295,1.6652729218795925
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.5704198308872506,0.4960911840348087,0.04313836382911377,0.3133239074525328,0.1474465446835448,0.6435377287183535,0.07845909572784482,0.618830182974683,1.3449577643794122,0.37830352961986746,0.0,0.0,-0.630505882699779,0.5030258475148465,0.18321334317691737,-0.18321334317691737,1.7148541306805674,0.9666715974862141,1.0,0.3678797358313513,0.4960911840348087,0.04313836382911377,0.3133239074525328,0.1474465446835448,0.6435377287183535,0.07845909572784482,0.618830182974683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04313836382911377,0.5741509148734137,1.6291340965057846,1.0,0.3678797358313513,0.4960911840348087,0.04313836382911378,0.3133239074525328,0.1474465446835448,0.6435377287183535,0.07845909572784482,0.618830182974683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04313836382911378,0.5741509148734137,1.6291340965057846
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.65,0.0,1.0000000000000002,0.5547522119435344,0.501483479513448,0.03774606835047456,0.3317547255379759,0.12901572659810173,0.6304992061115497,0.07845909572784487,0.6664764101028475,1.2414018852064597,0.35387054901120796,0.0,0.0,-0.5897842483520132,0.4669304073312045,0.16036983507239597,-0.16036983507239597,1.6047204589893962,0.9860799630657442,1.0000000000000002,0.37961670152724736,0.501483479513448,0.03774606835047456,0.3317547255379759,0.12901572659810173,0.6304992061115497,0.07845909572784487,0.6664764101028475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03774606835047456,0.5219968244461984,1.5870382420231433,1.0,0.37961670152724725,0.5014834795134478,0.03774606835047456,0.33175472553797586,0.12901572659810173,0.6304992061115495,0.07845909572784482,0.6664764101028474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03774606835047456,0.5219968244461983,1.5870382420231433
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.5411559871253071,0.5068757749920871,0.032353772871835336,0.35018554362341897,0.1105849085126586,0.6174606835047457,0.07845909572784493,0.7141226372310121,1.1327128076303705,0.3276204669921241,0.0,0.0,-0.5460341116535401,0.4290723111949221,0.1375143985606852,-0.1375143985606852,1.486451092041943,1.0012372410367898,1.0,0.39282875484645385,0.5068757749920871,0.032353772871835336,0.35018554362341897,0.1105849085126586,0.6174606835047457,0.07845909572784493,0.7141226372310121,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.032353772871835336,0.4698427340189829,1.538453985137941,1.0000000000000002,0.39282875484645396,0.5068757749920872,0.032353772871835336,0.350185543623419,0.11058490851265862,0.6174606835047458,0.07845909572784499,0.7141226372310123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032353772871835336,0.469842734018983,1.538453985137941
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.75,0.0,1.0,0.529631156432569,0.5122680704707263,0.026961477393196116,0.36861636170886203,0.09215409042721552,0.6044221608979419,0.07845909572784487,0.7617688643591767,1.017539975677527,0.2990752001199385,0.0,0.0,-0.49845866686656404,0.388844373252212,0.11464524226319427,-0.11464524226319427,1.3579230812666532,1.0121685690796862,1.0,0.40751589578897085,0.5122680704707263,0.026961477393196116,0.36861636170886203,0.09215409042721552,0.6044221608979419,0.07845909572784487,0.7617688643591767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026961477393196116,0.4176886435917674,1.4826317768197619,1.0,0.4075158957889709,0.5122680704707263,0.026961477393196116,0.3686163617088621,0.09215409042721552,0.6044221608979419,0.07845909572784482,0.7617688643591768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026961477393196116,0.4176886435917673,1.482631776819762
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.8,0.0,1.0,0.52017771986532,0.5176603659493656,0.021569181914556885,0.3870471797943052,0.0737232723417724,0.5913836382911379,0.07845909572784493,0.8094150914873415,0.8938105707693669,0.2675009911410142,0.0,0.0,-0.44583498523502363,0.34532881800954174,0.09176021773887921,-0.09176021773887921,1.2158901353514475,1.0188362656514738,1.0,0.4236781243547987,0.5176603659493656,0.021569181914556885,0.3870471797943052,0.0737232723417724,0.5913836382911379,0.07845909572784493,0.8094150914873415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021569181914556885,0.36553455316455186,1.4184771482893725,1.0,0.42367812435479857,0.5176603659493655,0.02156918191455689,0.3870471797943052,0.0737232723417724,0.5913836382911379,0.07845909572784482,0.8094150914873415,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.02156918191455689,0.36553455316455163,1.4184771482893725
1.4922565104551517,0.0,0.8,1.0471975511965976,0.0,0.8500000000000001,0.0,1.0,0.51279567742356,0.5230526614280048,0.01617688643591766,0.4054779978797483,0.05529245425632929,0.5783451156843341,0.07845909572784482,0.8570613186155062,0.7580352687876779,0.2316626538656344,0.0,0.0,-0.3861044231093906,0.29699186339453926,0.06885672881696392,-0.06885672881696392,1.0549183849461254,1.0211173155934128,1.0,0.441315440543937,0.5230526614280048,0.01617688643591766,0.4054779978797483,0.05529245425632929,0.5783451156843341,0.07845909572784482,0.8570613186155062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617688643591766,0.3133804627373362,1.3442906192820874,1.0,0.441315440543937,0.5230526614280048,0.01617688643591766,0.4054779978797483,0.05529245425632928,0.578345115684334,0.07845909572784482,0.8570613186155062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617688643591766,0.3133804627373362,1.3442906192820874
